2767, 1500215005.514848
2776, 1500215005.601887
2778, 1500215005.661911
2782, 1500215005.706364
2786, 1500215005.777015
2801, 1500215005.855450
2814, 1500215005.907131
2836, 1500215005.971747
2853, 1500215006.060919
2874, 1500215006.102019
2891, 1500215006.168205
2891, 1500215006.217306
2939, 1500215006.283293
2977, 1500215006.337715
2983, 1500215006.397295
3004, 1500215006.465647
3021, 1500215006.546267
3047, 1500215006.600745
3089, 1500215006.651819
3093, 1500215006.705447
3118, 1500215006.770270
3133, 1500215006.820961
3146, 1500215006.900119
3197, 1500215006.955226
3220, 1500215007.040124
3246, 1500215007.110072
3261, 1500215007.200295
3290, 1500215007.240114
3323, 1500215007.339961
3357, 1500215007.403758
3375, 1500215007.504827
3387, 1500215007.559723
3403, 1500215007.609469
3406, 1500215007.679538
3422, 1500215007.748989
3435, 1500215007.818210
3446, 1500215007.872192
3465, 1500215007.952304
3477, 1500215008.026896
3495, 1500215008.086430
3518, 1500215008.131550
3533, 1500215008.211090
3558, 1500215008.267365
3563, 1500215008.316281
3573, 1500215008.365143
3602, 1500215008.504552
3580, 1500215008.782338
3543, 1500215008.919513
3533, 1500215008.973633
3508, 1500215009.057204
3489, 1500215009.108382
3470, 1500215009.183486
3456, 1500215009.228046
3433, 1500215009.277735
3427, 1500215009.328919
3413, 1500215009.388672
3403, 1500215009.449184
3393, 1500215009.504582
3385, 1500215009.549504
3379, 1500215009.628876
3353, 1500215009.724061
3282, 1500215010.080269
3272, 1500215010.129250
3269, 1500215010.190498
3262, 1500215010.224919
3241, 1500215010.294876
3237, 1500215010.354268
3242, 1500215010.434145
3238, 1500215010.519954
3227, 1500215010.585006
3232, 1500215010.639667
3223, 1500215010.708980
3211, 1500215010.805238
3209, 1500215010.875820
3209, 1500215010.920591
3214, 1500215011.000213
3219, 1500215011.070217
3205, 1500215011.109979
3211, 1500215011.190103
3228, 1500215011.259331
3233, 1500215011.323314
3240, 1500215011.384529
3244, 1500215011.423465
3247, 1500215011.488130
3256, 1500215011.566658
3262, 1500215011.633413
3259, 1500215011.686965
3232, 1500215011.753098
3230, 1500215011.792796
3232, 1500215011.833050
3246, 1500215011.861881
3236, 1500215011.931771
3229, 1500215011.986948
3223, 1500215012.035565
3214, 1500215012.120592
3202, 1500215012.165652
3224, 1500215012.241807
3214, 1500215012.295620
3229, 1500215012.356913
3251, 1500215012.411021
3257, 1500215012.476368
3257, 1500215012.545039
3257, 1500215012.634876
3288, 1500215012.700805
3289, 1500215012.746363
3286, 1500215012.820316
3296, 1500215012.885039
3320, 1500215012.960081
3362, 1500215013.025507
3385, 1500215013.109408
3417, 1500215013.183419
3461, 1500215013.249247
3481, 1500215013.324562
3517, 1500215013.387712
3543, 1500215013.437289
3558, 1500215013.483169
3578, 1500215013.547208
3604, 1500215013.623332
3619, 1500215013.677296
3635, 1500215013.742064
3656, 1500215013.813231
3660, 1500215013.847921
3670, 1500215013.912117
3685, 1500215013.966201
3703, 1500215014.042685
3709, 1500215014.101571
3745, 1500215014.176385
3758, 1500215014.271545
3781, 1500215014.321408
3787, 1500215014.385929
3807, 1500215014.430537
3833, 1500215014.489479
3799, 1500215014.888841
3796, 1500215014.947495
3789, 1500215014.997659
3781, 1500215015.043753
3775, 1500215015.097676
3767, 1500215015.167270
3751, 1500215015.251753
3716, 1500215015.322121
3693, 1500215015.406940
3666, 1500215015.458586
3650, 1500215015.507673
3626, 1500215015.611378
3566, 1500215015.698071
3532, 1500215015.793081
3518, 1500215015.851554
3485, 1500215015.900968
3474, 1500215015.980822
3428, 1500215016.030629
3398, 1500215016.115855
3380, 1500215016.160191
3346, 1500215016.234222
3313, 1500215016.319304
3280, 1500215016.413640
3240, 1500215016.484589
3224, 1500215016.523488
3200, 1500215016.623292
3176, 1500215016.693089
3154, 1500215016.741603
3138, 1500215016.796087
3107, 1500215016.882062
3066, 1500215016.997183
3044, 1500215017.136047
3030, 1500215017.183363
3019, 1500215017.252764
3012, 1500215017.297200
2991, 1500215017.351518
2984, 1500215017.411933
2981, 1500215017.491588
2989, 1500215017.552750
2999, 1500215017.627052
2999, 1500215017.682054
3000, 1500215017.771270
3006, 1500215017.861843
2998, 1500215017.937247
3013, 1500215018.045144
3021, 1500215018.100011
3013, 1500215018.154594
3024, 1500215018.205532
3024, 1500215018.234397
3025, 1500215018.274801
3028, 1500215018.342908
3008, 1500215018.424177
2998, 1500215018.473385
2992, 1500215018.524060
2996, 1500215018.597835
2987, 1500215018.663367
2991, 1500215018.713097
2984, 1500215018.781986
2974, 1500215018.871225
2975, 1500215018.911451
2950, 1500215018.971651
2949, 1500215019.066793
2947, 1500215019.131284
2942, 1500215019.195157
2943, 1500215019.260964
2950, 1500215019.335801
2926, 1500215019.410100
2919, 1500215019.474080
2920, 1500215019.525270
2923, 1500215019.569371
2932, 1500215019.629484
2929, 1500215019.669816
2963, 1500215019.745865
2960, 1500215019.780287
2974, 1500215019.884128
2972, 1500215019.947766
2982, 1500215020.033621
2990, 1500215020.098048
2988, 1500215020.164071
2977, 1500215020.227808
2979, 1500215020.302365
2951, 1500215020.383205
2941, 1500215020.458112
2919, 1500215020.502805
2904, 1500215020.567088
2889, 1500215020.652301
2874, 1500215020.743238
2865, 1500215020.811878
2862, 1500215020.891934
2874, 1500215020.951428
2879, 1500215021.011241
2893, 1500215021.057305
2902, 1500215021.121778
2928, 1500215021.205163
2963, 1500215021.305511
2996, 1500215021.366400
3017, 1500215021.435887
3058, 1500215021.529800
3098, 1500215021.608565
3106, 1500215021.664404
3114, 1500215021.721275
3108, 1500215021.800178
3093, 1500215021.863755
3099, 1500215021.924011
3113, 1500215022.013283
3130, 1500215022.113282
3142, 1500215022.177867
3142, 1500215022.267378
3148, 1500215022.334228
3156, 1500215022.413033
3137, 1500215022.492045
3139, 1500215022.532380
3146, 1500215022.603274
3153, 1500215022.666631
3165, 1500215022.741787
3180, 1500215022.817449
3183, 1500215022.930758
3185, 1500215022.996808
3214, 1500215023.082100
3237, 1500215023.132479
3252, 1500215023.183403
3270, 1500215023.267065
3289, 1500215023.324075
3309, 1500215023.379164
3316, 1500215023.463996
3318, 1500215023.498443
3311, 1500215023.573964
3297, 1500215023.624820
3301, 1500215023.699628
3282, 1500215023.763987
3256, 1500215023.853396
3250, 1500215023.893896
3252, 1500215023.947499
3259, 1500215024.031969
3247, 1500215024.086222
3211, 1500215024.161419
3200, 1500215024.210855
3193, 1500215024.261272
3166, 1500215024.324458
3155, 1500215024.379925
3137, 1500215024.458875
3125, 1500215024.535171
3122, 1500215024.613221
3106, 1500215024.679466
3100, 1500215024.739005
197, 1500215024.974356
3125, 1500215025.173712
3145, 1500215025.278954
3167, 1500215025.329327
3191, 1500215025.399916
3203, 1500215025.460201
3225, 1500215025.550001
3243, 1500215025.625204
3257, 1500215025.705402
3275, 1500215025.745503
3291, 1500215025.816010
3315, 1500215025.870625
3347, 1500215026.025695
3365, 1500215026.095034
3386, 1500215026.154803
3391, 1500215026.214083
3416, 1500215026.275828
3438, 1500215026.309120
3439, 1500215026.338327
3449, 1500215026.426414
3473, 1500215026.511487
3494, 1500215026.563626
3523, 1500215026.624842
3524, 1500215026.664282
3532, 1500215026.759874
3542, 1500215026.800239
3558, 1500215026.850098
3565, 1500215026.919278
3559, 1500215026.969827
3548, 1500215027.012991
3569, 1500215027.084424
3579, 1500215027.154385
3604, 1500215027.219397
3636, 1500215027.274120
3645, 1500215027.323561
3630, 1500215027.384725
3642, 1500215027.445530
3629, 1500215027.499384
3645, 1500215027.578266
3677, 1500215027.660025
3721, 1500215027.739898
3718, 1500215027.790572
3736, 1500215027.849706
3732, 1500215027.909844
3744, 1500215027.988637
3763, 1500215028.045791
3767, 1500215028.131999
3794, 1500215028.200669
3794, 1500215028.250609
3795, 1500215028.320536
3808, 1500215028.395682
3828, 1500215028.469532
3858, 1500215028.625053
3898, 1500215028.784287
3921, 1500215028.850401
3924, 1500215028.933787
3937, 1500215028.993847
3957, 1500215029.093517
3963, 1500215029.171559
3997, 1500215029.276262
4007, 1500215029.310547
4017, 1500215029.380244
4033, 1500215029.465917
4046, 1500215029.511670
4058, 1500215029.550656
4071, 1500215029.616541
4137, 1500215029.904904
4151, 1500215029.960301
4174, 1500215030.014990
4182, 1500215030.096088
4191, 1500215030.150416
4199, 1500215030.209967
4215, 1500215030.280485
4231, 1500215030.370091
4240, 1500215030.430691
4259, 1500215030.490786
4275, 1500215030.535769
4284, 1500215030.626112
4292, 1500215030.702077
4304, 1500215030.773025
4314, 1500215030.813516
4319, 1500215030.872907
4329, 1500215030.926599
4331, 1500215030.986757
4344, 1500215031.080949
4369, 1500215031.170800
4401, 1500215031.321334
4408, 1500215031.391448
4416, 1500215031.446060
4434, 1500215031.497557
4437, 1500215031.571713
4450, 1500215031.676191
4488, 1500215031.745423
4493, 1500215031.840698
4499, 1500215031.915812
4497, 1500215031.985719
4498, 1500215032.065196
4496, 1500215032.140990
4492, 1500215032.201280
4474, 1500215032.275351
4450, 1500215032.335502
4446, 1500215032.400389
4440, 1500215032.475247
4428, 1500215032.530621
4423, 1500215032.589979
4415, 1500215032.640683
4406, 1500215032.711351
4393, 1500215032.800796
4377, 1500215032.860731
4374, 1500215032.915792
4327, 1500215033.226794
4319, 1500215033.316294
4304, 1500215033.375956
4300, 1500215033.456057
4284, 1500215033.505785
4277, 1500215033.590458
4257, 1500215033.659623
4229, 1500215033.719774
4213, 1500215033.764401
4193, 1500215033.819158
4152, 1500215033.888375
4115, 1500215033.954507
4074, 1500215033.994167
4030, 1500215034.059950
3987, 1500215034.128971
3942, 1500215034.195464
3901, 1500215034.239166
3865, 1500215034.313963
3833, 1500215034.373825
3796, 1500215034.419502
3761, 1500215034.489736
3732, 1500215034.553836
3686, 1500215034.653514
3647, 1500215034.723030
3612, 1500215034.757927
3573, 1500215034.871489
3498, 1500215035.055459
3467, 1500215035.134804
3440, 1500215035.230845
3425, 1500215035.305572
3414, 1500215035.369729
3422, 1500215035.443190
3430, 1500215035.533791
3446, 1500215035.604384
3438, 1500215035.660430
3439, 1500215035.724753
3438, 1500215035.765030
3464, 1500215035.849044
3460, 1500215035.908960
3477, 1500215035.953805
3487, 1500215036.034687
3483, 1500215036.094100
3488, 1500215036.155237
3486, 1500215036.204442
3490, 1500215036.270519
3507, 1500215036.343626
3526, 1500215036.403199
3551, 1500215036.474375
3558, 1500215036.514875
3571, 1500215036.574538
3582, 1500215036.638132
3609, 1500215036.773760
3627, 1500215036.894153
3656, 1500215036.965390
3657, 1500215037.043520
3652, 1500215037.105501
3654, 1500215037.139776
3664, 1500215037.200153
3690, 1500215037.269716
3709, 1500215037.319764
3719, 1500215037.407760
3737, 1500215037.479694
3749, 1500215037.533914
3773, 1500215037.623300
3778, 1500215037.677534
3776, 1500215037.743588
3780, 1500215037.791855
3787, 1500215037.868407
3798, 1500215037.902683
3800, 1500215037.963476
3802, 1500215038.045471
3798, 1500215038.111676
3795, 1500215038.175457
3796, 1500215038.265932
3797, 1500215038.300648
3785, 1500215038.386052
3767, 1500215038.425087
3744, 1500215038.509104
3681, 1500215038.588346
3667, 1500215038.649321
3644, 1500215038.714520
3626, 1500215038.783728
3615, 1500215038.866895
3571, 1500215039.016882
3543, 1500215039.106865
3531, 1500215039.175949
3509, 1500215039.240448
3489, 1500215039.325686
3453, 1500215039.400355
3422, 1500215039.483962
3394, 1500215039.564560
3376, 1500215039.630064
3366, 1500215039.679482
3320, 1500215039.824096
3264, 1500215039.934242
3240, 1500215039.983268
3209, 1500215040.067422
3186, 1500215040.142398
3162, 1500215040.237702
3133, 1500215040.286203
3122, 1500215040.355983
3103, 1500215040.427034
3093, 1500215040.455989
3047, 1500215040.594877
3009, 1500215040.674992
2980, 1500215040.744975
2944, 1500215040.799407
2924, 1500215040.863262
2881, 1500215040.963707
2853, 1500215041.005837
2790, 1500215041.180548
2738, 1500215041.325122
2719, 1500215041.374137
2692, 1500215041.454111
2663, 1500215041.510095
2641, 1500215041.578501
2615, 1500215041.627793
2595, 1500215041.697128
2559, 1500215041.773363
2537, 1500215041.847922
2492, 1500215041.932410
2472, 1500215041.996785
2458, 1500215042.086067
2447, 1500215042.146816
2452, 1500215042.231533
2449, 1500215042.299049
2447, 1500215042.391674
2432, 1500215042.477187
2425, 1500215042.561917
2445, 1500215042.636929
2451, 1500215042.692882
2453, 1500215042.772232
2453, 1500215042.863101
2457, 1500215042.907328
2456, 1500215042.953053
2464, 1500215042.986483
2465, 1500215043.054809
2465, 1500215043.125344
2486, 1500215043.179675
2500, 1500215043.255407
2509, 1500215043.300205
2522, 1500215043.404159
2541, 1500215043.474466
2557, 1500215043.527450
2579, 1500215043.641919
2616, 1500215043.810088
2647, 1500215043.894464
2662, 1500215043.975926
2685, 1500215044.035209
2700, 1500215044.124437
2725, 1500215044.219692
2738, 1500215044.283797
2778, 1500215044.330914
2793, 1500215044.395567
2810, 1500215044.476964
2861, 1500215044.719622
2875, 1500215044.776643
2900, 1500215044.806159
2924, 1500215044.891997
2963, 1500215044.980198
3012, 1500215045.059947
3063, 1500215045.169479
3111, 1500215045.359438
3184, 1500215045.473691
3195, 1500215045.522816
3202, 1500215045.569278
3230, 1500215045.615585
3234, 1500215045.689505
3249, 1500215045.755349
3259, 1500215045.823890
3264, 1500215045.899693
3260, 1500215045.955862
3258, 1500215046.014836
3268, 1500215046.084135
3276, 1500215046.160428
3293, 1500215046.194711
3300, 1500215046.241058
3314, 1500215046.296814
3322, 1500215046.343825
3409, 1500215046.655491
3430, 1500215046.684929
3448, 1500215046.770397
3474, 1500215046.854511
3515, 1500215046.930264
3540, 1500215047.004012
3567, 1500215047.083555
3606, 1500215047.168786
3630, 1500215047.239926
3649, 1500215047.304947
3676, 1500215047.380346
3700, 1500215047.451291
3732, 1500215047.506643
3746, 1500215047.597468
3778, 1500215047.647643
3799, 1500215047.737109
3818, 1500215047.767118
3834, 1500215047.832848
3887, 1500215048.046511
3948, 1500215048.167598
3970, 1500215048.233454
3990, 1500215048.327826
4009, 1500215048.384387
4028, 1500215048.452786
4050, 1500215048.509918
4053, 1500215048.583472
4084, 1500215048.655792
4091, 1500215048.722797
4114, 1500215048.809287
4134, 1500215048.873716
4161, 1500215048.977831
4172, 1500215049.057955
4195, 1500215049.109578
4206, 1500215049.163613
4225, 1500215049.240067
4243, 1500215049.310544
4256, 1500215049.370836
4270, 1500215049.454711
4298, 1500215049.541078
4315, 1500215049.635358
4338, 1500215049.720861
4388, 1500215050.140267
4335, 1500215050.350615
4316, 1500215050.501383
4294, 1500215050.572056
4281, 1500215050.681906
4263, 1500215050.757195
4251, 1500215050.861528
4231, 1500215050.926978
4214, 1500215051.001691
4175, 1500215051.107498
4156, 1500215051.188015
4113, 1500215051.254754
4076, 1500215051.381522
4010, 1500215051.545157
3956, 1500215051.635346
3934, 1500215051.726099
3904, 1500215051.777270
3884, 1500215051.845654
3857, 1500215051.915500
3818, 1500215052.046969
3780, 1500215052.168265
3771, 1500215052.242162
3754, 1500215052.308130
3748, 1500215052.359251
3733, 1500215052.393600
3732, 1500215052.449457
3723, 1500215052.495478
3719, 1500215052.570513
3704, 1500215052.641682
3697, 1500215052.722966
3691, 1500215052.793242
3683, 1500215052.879933
3694, 1500215052.960139
3692, 1500215053.016458
3682, 1500215053.082308
3683, 1500215053.143460
3678, 1500215053.198092
3679, 1500215053.266425
3680, 1500215053.343500
3683, 1500215053.408271
3699, 1500215053.483911
3700, 1500215053.549541
3687, 1500215053.621301
3686, 1500215053.667022
3682, 1500215053.728935
3683, 1500215053.794258
3667, 1500215053.891107
3653, 1500215053.951447
3645, 1500215054.006695
3637, 1500215054.077244
3629, 1500215054.147950
3619, 1500215054.249240
3607, 1500215054.309515
3606, 1500215054.364054
3605, 1500215054.474452
3602, 1500215054.569040
232, 1500215054.793813
225, 1500215054.900083
3568, 1500215055.133960
3568, 1500215055.230026
3576, 1500215055.339809
3571, 1500215055.374174
3567, 1500215055.452891
225, 1500215055.654601
226, 1500215055.789059
238, 1500215055.893401
3620, 1500215056.064584
3616, 1500215056.130527
3624, 1500215056.200783
3616, 1500215056.357353
3633, 1500215056.432792
3640, 1500215056.492038
3665, 1500215056.557809
3664, 1500215056.638749
3681, 1500215056.714372
3694, 1500215056.780138
3715, 1500215056.845453
3737, 1500215056.916131
3750, 1500215056.981062
3754, 1500215057.047037
3763, 1500215057.112228
3757, 1500215057.176687
3747, 1500215057.253117
3748, 1500215057.312475
3735, 1500215057.377253
3727, 1500215057.447091
3716, 1500215057.539500
3703, 1500215057.609977
3710, 1500215057.680457
3710, 1500215057.724892
3721, 1500215057.828445
3733, 1500215057.910528
3741, 1500215057.972894
3753, 1500215058.007551
3765, 1500215058.123535
3784, 1500215058.194235
3804, 1500215058.303828
3817, 1500215058.338464
3837, 1500215058.447805
3862, 1500215058.563020
3890, 1500215058.681369
3913, 1500215058.796501
3933, 1500215058.865280
3956, 1500215058.984046
3977, 1500215059.045572
3983, 1500215059.085500
3996, 1500215059.124022
3997, 1500215059.167886
4011, 1500215059.218238
4022, 1500215059.257881
4029, 1500215059.361618
4053, 1500215059.466985
4055, 1500215059.540893
4023, 1500215059.656416
3991, 1500215059.712442
3979, 1500215059.746524
3961, 1500215059.780812
3941, 1500215059.860448
3920, 1500215059.895262
3907, 1500215059.978194
3806, 1500215060.172531
3687, 1500215060.363222
3640, 1500215060.472922
3576, 1500215060.552898
3532, 1500215060.631779
3496, 1500215060.670679
3484, 1500215060.725021
3454, 1500215060.768676
3436, 1500215060.871805
3390, 1500215060.986957
3352, 1500215061.046342
3311, 1500215061.162031
3281, 1500215061.202919
3271, 1500215061.237753
3261, 1500215061.266773
3239, 1500215061.375350
3202, 1500215061.435423
3173, 1500215061.475801
3158, 1500215061.504586
3129, 1500215061.579671
3094, 1500215061.683466
3065, 1500215061.788034
3015, 1500215061.906991
2988, 1500215061.975684
2978, 1500215062.034471
2953, 1500215062.149297
2942, 1500215062.268258
2937, 1500215062.393053
2936, 1500215062.447242
2936, 1500215062.556116
2938, 1500215062.683244
2923, 1500215062.758748
2917, 1500215062.869708
2938, 1500215062.973941
2926, 1500215063.089424
2909, 1500215063.179119
2908, 1500215063.273531
2894, 1500215063.397658
2883, 1500215063.498417
2877, 1500215063.578268
2871, 1500215063.682610
2861, 1500215063.772417
2857, 1500215063.882448
2871, 1500215063.947648
2865, 1500215064.036312
2873, 1500215064.103144
2876, 1500215064.147868
2885, 1500215064.187330
2889, 1500215064.232712
2902, 1500215064.285604
2899, 1500215064.309839
2899, 1500215064.350822
2904, 1500215064.389774
2901, 1500215064.454983
2899, 1500215064.526333
2895, 1500215064.591861
2898, 1500215064.679114
2900, 1500215064.750101
2906, 1500215064.826737
2908, 1500215064.898546
2914, 1500215064.959030
2943, 1500215065.041574
2960, 1500215065.113183
2968, 1500215065.179176
2973, 1500215065.251055
2984, 1500215065.353372
3004, 1500215065.419901
3023, 1500215065.491228
3036, 1500215065.572862
3067, 1500215065.644357
3089, 1500215065.731549
3122, 1500215065.803269
3133, 1500215065.874584
3153, 1500215065.940652
3159, 1500215066.012035
3169, 1500215066.083256
3186, 1500215066.154666
3191, 1500215066.220790
3195, 1500215066.301936
3191, 1500215066.373377
3207, 1500215066.444746
3207, 1500215066.526502
3207, 1500215066.598077
3211, 1500215066.664198
3216, 1500215066.735368
3227, 1500215066.801335
3244, 1500215066.872576
3257, 1500215066.943793
3269, 1500215067.015012
3274, 1500215067.074704
3287, 1500215067.146143
3302, 1500215067.181239
3315, 1500215067.249803
220, 1500215067.463580
3401, 1500215067.713891
3412, 1500215067.756492
3436, 1500215067.815708
3449, 1500215067.894595
3465, 1500215067.969599
3486, 1500215068.092207
3531, 1500215068.163197
3538, 1500215068.237573
3559, 1500215068.287939
3568, 1500215068.396864
3606, 1500215068.552478
3662, 1500215068.750609
3666, 1500215068.826899
3671, 1500215068.866162
3681, 1500215068.950990
3699, 1500215069.031790
3709, 1500215069.113049
3717, 1500215069.222062
3724, 1500215069.292748
3735, 1500215069.404283
3746, 1500215069.469160
3751, 1500215069.517470
3742, 1500215069.617329
3721, 1500215069.732209
3723, 1500215069.837919
3727, 1500215069.927315
3723, 1500215070.017024
3713, 1500215070.114335
3719, 1500215070.143399
3722, 1500215070.178568
3716, 1500215070.238346
3710, 1500215070.296876
3696, 1500215070.362432
3680, 1500215070.420687
3641, 1500215070.500777
3600, 1500215070.600422
3572, 1500215070.686651
3543, 1500215070.756831
3512, 1500215070.865204
3459, 1500215070.974568
3424, 1500215071.075242
3394, 1500215071.159732
3378, 1500215071.190526
3374, 1500215071.280664
3346, 1500215071.342062
3315, 1500215071.408096
3308, 1500215071.458728
3283, 1500215071.547794
3262, 1500215071.604038
3256, 1500215071.658134
3238, 1500215071.682495
3238, 1500215071.740509
3216, 1500215071.770655
3216, 1500215071.799108
3203, 1500215071.853861
3189, 1500215071.907007
3174, 1500215071.956001
3164, 1500215072.021573
3135, 1500215072.098668
3104, 1500215072.169843
3031, 1500215072.320716
2976, 1500215072.473822
2946, 1500215072.549927
2914, 1500215072.615729
2885, 1500215072.681036
2863, 1500215072.752297
2784, 1500215072.918457
2739, 1500215073.070095
2691, 1500215073.174160
2664, 1500215073.269195
2631, 1500215073.339265
2605, 1500215073.416311
2583, 1500215073.469553
2543, 1500215073.543800
2513, 1500215073.648559
2492, 1500215073.734084
2467, 1500215073.779668
2442, 1500215073.873124
2396, 1500215073.938058
2385, 1500215074.023053
2366, 1500215074.088329
2340, 1500215074.140347
2289, 1500215074.270598
2259, 1500215074.410768
2246, 1500215074.489666
2234, 1500215074.547074
2230, 1500215074.598821
2225, 1500215074.642322
2221, 1500215074.707265
2216, 1500215074.804492
2198, 1500215074.909187
2186, 1500215074.970532
2183, 1500215075.034865
2180, 1500215075.121722
2179, 1500215075.177745
2174, 1500215075.236360
2170, 1500215075.323014
2175, 1500215075.357549
2179, 1500215075.441396
2188, 1500215075.517599
2189, 1500215075.566592
2192, 1500215075.651686
2205, 1500215075.712905
2206, 1500215075.772490
2204, 1500215075.817520
2208, 1500215075.884287
2222, 1500215075.925386
2226, 1500215076.012544
2235, 1500215076.078568
2250, 1500215076.148748
2260, 1500215076.224273
2252, 1500215076.304783
2263, 1500215076.380524
